LEAR_ID	AGENCY_NAME	ADDRESS1	CITY	AGENCY_STATE	ZIP	COUNTY	FIPS	ORI9	SAMPTYPE	STRATA	Q_8	Q_8_IMPUTED	Q_10A	Q_10A_IMPUTED	Q_10B	Q_10C	Q_10D	Q_10D_OTHER	Q10D_UPCODE	Q_10E	Q_10F	Q_10G	Q_10H	ANY_TYPE	ANY_Q10_OTHER	Q_11_M	Q_11_Y	Q_12	Q_12_ESTACT	Q_13	Q14M1	Q14M2	Q14M3	Q14M4	Q14M5	Q14M6	Q14M7	Q14M8	Q14M9	Q14M10	Q14M11	Q14M12	Q14M13	Q_14_OTHER	Q14_UPCODE	Q14M14	Q_15	Q_15_NUMBER	Q16M1	Q16M2	Q16M3	Q16M4	Q16M5	Q16M6	Q16M7	Q16M8	Q16M9	Q16M10	Q16M11	Q16M12	Q16M13	Q16M14	Q16M15	Q16M16	Q_16_OTHER	Q16_UPCODE	Q16M17	Q_17	Q_17_OTHER	Q17_UPCODE	Q_18	Q_19	Q_20	Q_21	Q22M1	Q22M2	Q22M3	Q22M4	Q22M5	Q22M6	Q22M7	Q22M8	Q22M9	Q22M10	Q22M11	Q_22_OTHER	Q22_UPCODE	Q22_ANY	Q22M12	Q_23	Q_24	Q_24_OTHER	Q24_UPCODE	Q25M1	Q25M2	Q25M3	Q25M4	Q25M5	Q25M6	Q25M7	Q_25_OTHER	Q25_UPCODE	Q25M8	Q_26A	Q_26B	Q_26C	Q_26D	Q_26E	Q_26F	Q_27	Q_28	Q_29	Q_30	Q_31	Q_32	Q_33	Q_34	Q_35	Q_36	Q_37	Q_38	Q_39	Q_40	Q_41	Q_42	Q_43	Q_44	Q_45	Q_46	Q_47	Q_48	Q_49	Q_50	Q_50_OTHER	Q50_UPCODE	Q51M1	Q51M2	Q51M3	Q51M4	Q51M5	Q51M6	Q_51_NUMBER	Q51M7	Q51M8	Q51M9	Q51M10	Q51M11	Q51M12	Q_51_OTHER	Q51_UPCODE	Q51M13	Q_52A	Q_52B	Q_52C	Q_52D	Q_52E	Q_52F	Q_52G	Q_52H	Q_53	Q54M1	Q54M2	Q54M3	Q54M4	Q54M5	Q54M6	Q54M7	Q54M8	Q54M9	Q54M10	Q54M11	Q54M12	Q_54_OTHER	Q54_UPCODE	Q54M13	Q54M14	Q_55	Q_56	Q_57	Q58M1	Q58M2	Q58M3	Q58M4	Q58M5	Q58M6	Q58M7	Q_58_OTHER	Q58_UPCODE	Q58M8	Q59M1	Q59M2	Q59M3	Q59M4	Q59M5	Q59M6	Q59M7	Q59M8	Q59M9	Q59M10	Q59M11	Q59M12	Q_59_OTHER	Q59_UPCODE	Q59_NONE	Q59_TOO_SOON	Q59M13	Q_60	Q_60_OTHER	Q60_UPCODE	Q61M1	Q61M2	Q61M3	Q61M4	Q61M5	Q61M6	Q61M7	Q61M8	Q61M9	Q61M10	Q61M11	Q61M12	Q61M13	Q61M14	Q_61_OTHER	Q61_UPCODE	Q61_INPROCESS	Q61M15	Q62M1	Q62M2	Q62M3	Q62M4	Q62M5	Q62M6	Q62M7	Q62M8	Q62M9	Q62M10	Q62M11	Q_62_OTHER	Q62_UPCODE	Q62_INPROCESS	Q62_NONE	Q62M12	Q_63	Q_64	Q_65	Q_66	Q_67	Q_68	Q_69	Q_70	Q_71	Q_72A	Q_72B	Q_72C	Q_72D	Q_72E	Q_72F	FINALWEIGHT
645446	AUBURN CITY POLICE DEPARTMENT	46 NORTH ST	AUBURN	NY	13021	CAYUGA	36011	NY0050100	3	102	67	0	2	0	2	2	2	 	-88	-88	-88	-88	-88	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	1	1	1	0	0	0	0	0	 	-88	-88	0	0	1	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	2	5	2	1	2	1	15	8	8	2	6	0	0	0	0	4.485549132948
645447	AVON VILLAGE POLICE DEPARTMENT	74 GENESEE ST	AVON	NY	14414	LIVINGSTON	36051	NY0252000	3	105	5	0	2	0	2	1	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	1	0	1	1	1	0	0	0	0	0	 	1	0	0	1	0	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	3	-8	2	1	3	1	0	-9	-9	0	0	0	0	0	0	5.1346153846154
645451	BARKER VILLAGE POLICE DEPARTMENT	PO BOX 298	BARKER	NY	14012	 	 	NY0312500	3	106	0	0	2	0	2	2	-9	 	-9	-9	-9	-9	-9	-9	-9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	1	1	1	1	1	1	0	1	1	0	 	-88	-88	0	0	0	1	1	1	0	0	0	0	0	0	 	-88	-88	-88	0	4	-8	2	2	2	1	0	0	0	0	0	0	0	0	0	5.2860411899313
645458	BINGHAMTON CITY POLICE DEPARTMENT	38 HAWLEY ST	BINGHAMTON	NY	13901	BROOME	36007	NY0030100	3	101	138	0	1	0	2	2	2	 	-88	-88	-88	-88	-88	1	0	11	2015	93	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	 	-88	0	77	-88	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	 	-88	0	1	 	-88	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	 	-88	-88	0	1	7	6 mos. to indefinite, depending on incident	2	1	1	1	0	0	0	0	 	-88	0	1	1	1	1	1	1	1	1	4	1	4	1	4	1	4	-88	-8	1	4	1	4	2	-8	2	-8	2	-8	1	4	2	 	-88	1	0	1	1	0	1	8	0	1	0	1	0	0	 	-88	0	4	3	4	4	4	3	6	6	1	1	1	1	0	0	0	1	0	0	0	0	0	 	-88	0	0	6	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	1	1	1	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	1	 	-88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	61	6	6	1	3	1	1	0	0	1.0868824531516
645469	BRIGHTON TOWN POLICE DEPARTMENT	2300 ELMWOOD AVE	ROCHESTER	NY	14618	MONROE	36055	NY0275000	3	103	40	0	1	0	2	2	2	 	1	1	2	2	2	1	1	4	2016	37	2	4	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	2	-88	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	 	-88	0	5	 	-88	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	Cameras are to be activated during any enforcement action	2	0	0	1	4	 	-88	1	0	1	0	0	0	0	 	1	0	1	1	1	1	1	1	1	1	4	2	-8	2	-8	2	-8	1	4	1	4	1	4	1	4	2	-8	-88	-8	-88	-8	2	 	-88	1	0	1	0	0	1	12	0	0	0	1	0	0	 	-88	0	1	1	1	6	6	6	6	3	1	1	1	1	0	0	1	1	0	0	1	0	0	 	-88	0	0	6	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	0	0	1	0	0	0	0	0	0	0	0	0	 	-88	-88	-88	0	-9	 	-9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	2	1	2	0	1	0	1	0	0	4.3705722070844
645473	BRONXVILLE VILLAGE POLICE DEPARTMENT	200 PONDFIELD RD	BRONXVILLE	NY	10708	WESTCHESTER	36119	NY0592200	3	104	21	0	2	0	2	2	2	 	-88	-88	-88	-88	-88	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	1	1	1	1	1	0	0	1	0	0	 	-88	-88	0	0	0	1	1	0	0	0	0	0	1	0	 	-88	-88	-88	0	3	-8	1	2	2	1	1	0	0	0	0	0	0	0	0	4.6184971098267
645477	BUFFALO CITY POLICE DEPARTMENT	74 FRANKLIN ST STE 114	BUFFALO	NY	14202	ERIE	36029	NY0140100	3	101	700	0	2	0	2	2	2	 	1	1	2	2	2	0	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	1	1	1	1	0	0	0	0	0	 	-88	-88	0	0	1	0	0	0	0	0	0	0	0	0	 	-88	-88	-88	0	3	-8	2	2	3	1	99	40	40	3	52	133	51	-9	159	1.0868824531516
645482	CAMDEN VILLAGE POLICE DEPARTMENT	14 CHURCH ST	CAMDEN	NY	13316	ONEIDA	36065	NY0322300	3	105	2	0	1	0	2	2	2	 	-88	-88	-88	-88	-88	1	0	7	2015	2	2	4	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	 	-88	0	10	 	-88	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	 	-88	-88	0	1	4	 	-88	1	1	1	1	1	1	0	 	-88	0	1	1	2	1	1	2	1	1	4	1	4	1	4	2	-8	2	-8	1	4	1	3	1	3	1	4	1	4	-88	-8	2	 	-88	1	1	1	1	1	0	 	0	1	0	0	1	0	 	-88	0	2	2	4	4	3	3	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	 	-88	0	0	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	0	1	0	0	0	0	0	0	0	0	0	0	 	1	0	0	0	-9	 	-9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	3	0	0	0	0	0	0	0	0	5.1346153846154
645483	CAMILLUS TOWN AND VILLAGE POLICE DEPARTMENT	4600 W GENESEE ST	SYRACUSE	NY	13219	ONONDAGA	36067	NY0335000	3	104	23	0	1	0	1	-9	-9	 	-9	-9	-9	-9	-9	1	-9	1	2014	3	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	 	-88	0	77	-88	1	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	 	-88	0	1	 	-88	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	 	-88	-88	0	1	3	 	-88	1	1	1	1	1	1	0	 	-88	0	2	1	1	1	1	1	1	1	1	-9	-9	-9	-9	1	1	-9	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	 	-88	1	0	1	0	0	0	 	0	1	0	0	0	0	 	-88	0	3	4	3	3	2	3	2	3	2	1	0	1	0	0	1	1	0	0	0	0	0	 	-88	0	0	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	0	0	1	0	1	1	0	0	0	0	0	0	 	-88	-88	-88	0	5	 	-88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	4	1	1	0	1	0	0	0	0	4.6184971098267
645484	CANAJOHARIE VILLAGE POLICE DEPARTMENT	75 ERIE BLVD	CANAJOHARIE	NY	13317	MONTGOMERY	36057	NY0282200	3	105	4	0	1	0	1	1	-9	 	-9	-9	-9	-9	-9	1	-9	3	2015	8	2	4	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	2	-88	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	 	-88	0	4	 	-88	1	1	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	-8	1	4	 	-88	1	0	1	0	0	0	0	 	-88	0	1	2	1	1	2	2	1	1	4	1	4	-9	-9	1	4	-9	-9	1	4	1	4	1	2	1	4	1	4	-88	-8	2	 	-88	1	1	0	1	1	1	8 hrs standby	0	0	0	1	0	0	 	-88	0	2	3	3	3	3	3	6	3	2	1	0	0	0	0	0	0	0	0	0	0	0	 	-88	0	0	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	1	1	1	1	0	1	0	1	0	0	1	0	 	-88	-88	-88	0	1	 	-88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	3	0	0	0	0	0	0	0	0	5.1346153846154
645488	CANISTEO VILLAGE POLICE DEPARTMENT	35 MAIN ST	CANISTEO	NY	14823	STEUBEN	36101	 	3	106	3	0	2	0	2	2	2	 	-88	-88	-88	-88	-88	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	1	1	1	1	0	1	0	0	0	 	1	0	0	0	0	1	1	0	1	0	0	0	0	0	 	-88	-88	-88	0	2	4	2	2	2	1	2	0	0	0	0	0	0	0	0	5.2860411899313
645495	CATSKILL VILLAGE POLICE DEPARTMENT	422 MAIN ST	CATSKILL	NY	12414	GREENE	36039	NY0192100	3	104	15	0	2	0	1	2	2	 	1	2	2	1	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	1	0	0	0	0	0	0	 	-88	-88	0	0	0	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	77	-8	1	1	2	1	3	0	0	0	0	0	0	0	0	4.6184971098267
645504	CHAUTAUQUA COUNTY SHERIFF'S OFFICE	PO BOX 128	MAYVILLE	NY	14757	CHAUTAUQUA	36013	NY0060000	1	201	74	0	1	0	-9	-9	-9	 	-9	-9	-9	-9	-9	1	-9	5	2016	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	 	-88	0	1	75	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	 	-88	0	1	 	-88	77	2	1	1	1	1	1	1	1	1	1	1	1	0	0	 	-88	-88	0	1	3	 	-88	1	1	1	1	1	0	0	 	-88	0	77	1	1	1	1	1	1	1	1	1	1	1	1	-88	-8	-88	-8	1	1	1	1	1	1	2	-8	2	-8	2	-8	2	 	-88	1	1	1	1	1	1	6hrs	0	0	0	1	0	0	 	-88	0	2	2	3	4	6	6	1	6	77	0	0	0	0	0	0	0	0	0	0	0	0	 	1	0	1	77	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	1	1	1	1	0	1	0	0	0	0	0	0	 	-88	-88	-88	0	6	 	-88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	2	0	0	0	0	0	0	0	0	1.2013422818792
645507	CHENANGO COUNTY SHERIFF'S OFFICE	279 COUNTY ROUTE 46	NORWICH	NY	13815	CHENANGO	36017	NY0080000	1	203	28	0	1	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	3	2016	50	1	4	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	2	-88	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	 	-88	0	4	 	-88	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 	-88	-88	0	1	3	 	1	1	1	1	1	1	1	0	 	-88	0	2	1	1	1	1	2	1	1	4	1	4	-88	-8	-88	-8	-88	-8	1	4	1	3	1	3	1	3	1	4	1	4	1	Civil Deputy issuing civil papers	2	1	1	0	1	1	1	8-10	0	1	0	0	0	0	 	-88	0	2	2	4	4	4	3	2	3	1	1	1	1	0	1	1	0	0	0	0	0	0	 	-88	0	0	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	0	0	1	0	0	0	0	0	0	0	0	0	 	-88	-88	-88	0	-9	 	-9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	0	0	0	0	0	0	0	0	0	3.9194630872483
645508	CHESTER TOWN POLICE DEPARTMENT	1786 KINGS HWY	CHESTER	NY	10918	Orange	36071	NY0357700	3	104	14	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	1	1	0	0	0	0	0	 	-88	-88	0	0	0	1	0	0	0	0	0	0	0	1	Clarification on how video is handled under Freedom of Information Laws	2	0	0	0	3	-8	2	2	3	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	4.6184971098267
645510	CHESTER VILLAGE POLICE DEPARTMENT	47 MAIN ST	CHESTER	NY	10918	ORANGE	36071	NY0352100	3	104	14	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	0	1	1	0	1	0	0	 	-88	-88	0	1	0	0	1	1	1	0	0	0	0	0	 	-88	-88	-88	0	3	-8	77	77	3	1	1	0	0	0	0	0	0	0	0	4.6184971098267
645512	CICERO TOWN POLICE DEPARTMENT	8236 BREWERTON RD	CICERO	NY	13039	ONONDAGA	36067	NY0335100	3	104	14	0	2	0	2	2	2	 	-88	-88	-88	-88	-88	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	1	1	1	0	0	0	0	0	0	 	-88	-88	0	0	0	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	3	-8	2	2	3	1	1	0	0	0	0	0	0	0	0	4.6184971098267
645513	CITY OF MOUNT VERNON POLICE	2 ROOSEVELT SQ	MOUNT VERNON	NY	10550	WESTCHESTER	36119	NY0590300	3	101	200	0	2	0	1	2	1	DIGITAL RECORDING OF LARGE GATHERINDS WHEN NECESSARY	2	2	2	2	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	1	0	0	0	0	0	0	 	-88	-88	0	0	0	1	1	0	0	0	0	0	0	0	 	1	0	0	0	2	5	77	2	3	1	39	8	8	5	2	1	0	0	0	1.0868824531516
645515	CLARKSTOWN TOWN POLICE DEPARTMENT	20 MAPLE AVE	NEW CITY	NY	10956	ROCKLAND	36087	NY0435000	3	101	160	0	2	0	2	2	2	 	-88	-88	-88	-88	-88	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	1	1	1	0	0	0	0	 	-88	-88	0	0	0	0	0	0	0	0	0	0	0	1	Support from Community, and concerns that the cameras prevent open and free communication with members of the public.	2	0	0	0	3	-8	77	77	3	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	1.0868824531516
645519	CLINTON COUNTY SHERIFF'S OFFICE	25 MCCARTHY DR	PLATTSBURGH	NY	12901	 	 	NY0090000	1	204	23	0	1	0	1	-9	-9	 	-9	-9	-9	-9	-9	1	-9	2	2014	6	1	2	1	1	1	1	1	1	1	0	1	1	1	1	0	 	-88	0	77	-88	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	 	-88	0	6	 	-88	2	2	77	1	0	0	0	0	0	0	0	0	0	0	0	 	-88	-88	1	77	-8	 	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	77	77	77	77	77	77	1	1	1	1	1	1	1	2	-8	2	-8	1	1	2	-8	2	-8	2	-8	2	-8	2	-8	2	 	-88	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	 	-9	1	4	4	77	77	77	77	77	77	2	1	1	1	1	0	1	1	1	0	0	0	0	 	-88	0	0	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	1	1	1	1	1	1	0	1	1	1	1	0	 	-88	-88	-88	0	11	 	-88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	1	0	1	1	0	0	0	0	0	4.2648401826484
